0;424367123;246003550;1705329913;vert
0;424367123;246003550;1705329918;vert
0;424367123;246003550;1705329921;violet
0;424367123;246003550;1705329923;vert
0;424367123;246003550;1705329928;vert
0;424367123;246003550;1705329931;rouge
0;424367123;246003550;1705329933;vert
0;424367123;246003550;1705329936;violet
0;424367123;246003550;1705329938;vert
0;424367123;246003550;1705329941;rouge
