0;424367123;246003550;1705329910;0;0
0;424367123;246003550;1705329916;6,896128;1,819999
0;424367123;246003550;1705329921;1,714366;0,6299991
0;424367123;246003550;1705329926;3,674359;0,633232
0;424367123;246003550;1705329931;3,674359;3,528997
0;424367123;246003550;1705329936;3,674359;3,528997
0;424367123;246003550;1705329941;4,167808;3,528997
